CustomerID,Age,Gender,EmploymentStatus,Income,CreditHistory,LoanID,LoanAmount,InterestRate,LoanTerm,PaymentHistory,Default,Year,DefaultRate
4119,60,Male,Employed,20982,Poor,4219,24776,5.9,48 months,Missed,Yes,2021,0.49143532191376255
4120,48,Female,Student,99841,Poor,4220,15462,7.5,24 months,Missed,Yes,2021,0.49143532191376255
4121,23,Male,Unemployed,36146,Excellent,4221,8711,6.2,24 months,On-time,No,2020,0.48484848484848486
4122,24,Male,Employed,74843,Poor,4222,27263,7.4,48 months,On-time,No,2020,0.48484848484848486
4123,30,Female,Student,96737,Excellent,4223,6586,6.6,48 months,Defaulted,Yes,2022,0.47486694263749263
4124,40,Male,Unemployed,43636,Limited,4224,14406,5.7,36 months,Missed,No,2021,0.49143532191376255
4125,54,Female,Student,47332,Good,4225,12138,4.6,48 months,Missed,No,2022,0.47486694263749263
4126,31,Male,Employed,71434,Poor,4226,12662,9.4,24 months,Missed,No,2021,0.49143532191376255
4127,45,Male,Employed,81271,Good,4227,12404,4.1,48 months,On-time,Yes,2021,0.49143532191376255
4128,38,Female,Employed,82726,Poor,4228,18333,4.0,48 months,On-time,No,2021,0.49143532191376255
4129,64,Male,Employed,30108,Poor,4229,14837,9.0,36 months,On-time,Yes,2022,0.47486694263749263
4130,26,Male,Employed,88896,Excellent,4230,14542,10.0,24 months,Missed,Yes,2021,0.49143532191376255
4131,26,Male,Student,62553,Poor,4231,20904,8.4,48 months,Missed,Yes,2022,0.47486694263749263
4132,45,Female,Employed,60880,Limited,4232,13556,4.1,24 months,On-time,No,2020,0.48484848484848486
4133,59,Female,Employed,72077,Good,4233,25323,5.4,36 months,Defaulted,No,2021,0.49143532191376255
4134,24,Male,Unemployed,23625,Poor,4234,18355,9.8,24 months,Missed,No,2022,0.47486694263749263
4135,40,Male,Employed,58237,Good,4235,17806,8.9,48 months,Defaulted,Yes,2020,0.48484848484848486
4136,33,Male,Unemployed,21223,Good,4236,24583,7.4,48 months,On-time,Yes,2021,0.49143532191376255
4137,23,Female,Unemployed,79303,Good,4237,14818,5.4,36 months,Missed,Yes,2020,0.48484848484848486
4138,42,Female,Unemployed,85197,Poor,4238,19864,4.1,36 months,Defaulted,Yes,2021,0.49143532191376255
4139,61,Male,Student,94693,Excellent,4239,28325,4.1,36 months,Missed,Yes,2022,0.47486694263749263
4140,39,Female,Student,57760,Good,4240,5981,7.7,24 months,Defaulted,Yes,2021,0.49143532191376255
4141,34,Female,Unemployed,99182,Good,4241,15228,4.1,24 months,Missed,Yes,2021,0.49143532191376255
4142,64,Female,Student,77966,Poor,4242,8552,10.0,24 months,Defaulted,Yes,2022,0.47486694263749263
4143,48,Female,Employed,49024,Poor,4243,22305,5.1,24 months,Defaulted,No,2022,0.47486694263749263
4144,27,Male,Student,90323,Limited,4244,16938,8.3,36 months,On-time,No,2022,0.47486694263749263
4145,60,Female,Employed,43202,Limited,4245,21318,4.9,24 months,On-time,No,2021,0.49143532191376255
4146,38,Female,Employed,71524,Excellent,4246,25042,7.2,24 months,Defaulted,No,2020,0.48484848484848486
4147,58,Male,Student,63908,Excellent,4247,25379,4.5,24 months,Missed,Yes,2022,0.47486694263749263
4148,47,Male,Student,56067,Excellent,4248,28448,8.6,24 months,Defaulted,No,2020,0.48484848484848486
4149,46,Female,Unemployed,29360,Excellent,4249,10052,7.5,36 months,Missed,Yes,2022,0.47486694263749263
4150,23,Female,Student,32941,Good,4250,10406,4.5,36 months,Missed,No,2022,0.47486694263749263
4151,34,Male,Student,35993,Poor,4251,25661,9.1,48 months,Missed,Yes,2021,0.49143532191376255
4152,54,Male,Student,34620,Limited,4252,22858,7.3,48 months,Missed,No,2022,0.47486694263749263
4153,56,Male,Employed,40193,Good,4253,17850,9.5,24 months,On-time,No,2020,0.48484848484848486
4154,20,Female,Employed,71559,Poor,4254,17601,9.5,24 months,Defaulted,No,2021,0.49143532191376255
4155,22,Female,Employed,41248,Poor,4255,12098,9.5,36 months,Missed,Yes,2022,0.47486694263749263
4156,43,Male,Unemployed,65852,Good,4256,25151,4.5,48 months,On-time,No,2020,0.48484848484848486
4157,46,Female,Unemployed,25027,Good,4257,11719,4.7,24 months,Missed,No,2021,0.49143532191376255
4158,59,Male,Unemployed,83410,Limited,4258,20856,9.9,48 months,Missed,No,2020,0.48484848484848486
4159,55,Female,Employed,24260,Excellent,4259,13594,6.9,48 months,On-time,No,2021,0.49143532191376255
4160,53,Male,Student,57596,Excellent,4260,5612,5.4,48 months,On-time,No,2021,0.49143532191376255
4161,48,Male,Unemployed,29012,Limited,4261,12286,8.6,36 months,Missed,Yes,2021,0.49143532191376255
4162,43,Female,Unemployed,45823,Limited,4262,15068,5.6,24 months,Defaulted,Yes,2022,0.47486694263749263
4163,43,Female,Employed,93851,Excellent,4263,14805,8.4,24 months,On-time,No,2021,0.49143532191376255
4164,61,Female,Unemployed,67027,Good,4264,8017,9.0,36 months,Defaulted,Yes,2022,0.47486694263749263
4165,23,Female,Student,98167,Excellent,4265,26172,8.7,36 months,Missed,No,2022,0.47486694263749263
4166,22,Female,Employed,45099,Poor,4266,14926,5.6,36 months,Missed,No,2022,0.47486694263749263
4167,53,Female,Employed,56992,Poor,4267,16740,6.4,48 months,Missed,No,2022,0.47486694263749263
4168,42,Male,Student,30977,Limited,4268,28486,6.5,48 months,Missed,No,2021,0.49143532191376255
4169,42,Female,Student,76234,Excellent,4269,15572,6.9,24 months,Missed,Yes,2022,0.47486694263749263
4170,64,Male,Student,67376,Excellent,4270,21237,5.0,24 months,Missed,No,2020,0.48484848484848486
4171,24,Male,Unemployed,53978,Poor,4271,15002,6.7,48 months,Defaulted,No,2020,0.48484848484848486
4172,50,Female,Student,29218,Excellent,4272,20818,7.1,48 months,On-time,Yes,2021,0.49143532191376255
4173,60,Male,Employed,41788,Limited,4273,8201,7.2,36 months,Missed,No,2022,0.47486694263749263
4174,25,Male,Student,40501,Limited,4274,5752,8.9,48 months,On-time,No,2020,0.48484848484848486
4175,56,Female,Employed,97989,Poor,4275,12556,7.1,24 months,Defaulted,Yes,2020,0.48484848484848486
4176,29,Female,Employed,35210,Excellent,4276,6341,5.4,24 months,Missed,Yes,2022,0.47486694263749263
4177,59,Female,Unemployed,94225,Excellent,4277,18981,8.0,36 months,Missed,No,2022,0.47486694263749263
4178,26,Male,Student,65489,Poor,4278,13696,8.8,36 months,On-time,No,2021,0.49143532191376255
4179,58,Female,Unemployed,83721,Good,4279,28398,5.9,24 months,On-time,No,2020,0.48484848484848486
4180,57,Female,Student,62653,Good,4280,19525,7.9,48 months,On-time,Yes,2021,0.49143532191376255
4181,40,Female,Student,60950,Excellent,4281,28139,4.9,48 months,Missed,No,2020,0.48484848484848486
4182,39,Female,Student,28916,Limited,4282,24866,6.1,24 months,On-time,No,2022,0.47486694263749263
4183,22,Male,Student,85911,Good,4283,29112,9.5,48 months,On-time,No,2020,0.48484848484848486
4184,41,Female,Student,51449,Excellent,4284,10565,9.5,48 months,Defaulted,No,2020,0.48484848484848486
4185,23,Male,Employed,40782,Good,4285,19947,7.5,24 months,Missed,Yes,2020,0.48484848484848486
4186,47,Female,Employed,40243,Poor,4286,28995,8.2,24 months,Missed,Yes,2022,0.47486694263749263
4187,31,Male,Student,49379,Good,4287,12930,9.1,36 months,Missed,No,2022,0.47486694263749263
4188,57,Male,Employed,57780,Good,4288,11517,9.8,24 months,On-time,Yes,2020,0.48484848484848486
4189,55,Male,Unemployed,50740,Poor,4289,19287,6.9,36 months,Defaulted,No,2020,0.48484848484848486
4190,60,Female,Unemployed,39984,Limited,4290,16829,7.4,36 months,On-time,Yes,2022,0.47486694263749263
4191,24,Male,Unemployed,20050,Excellent,4291,7422,6.5,48 months,Missed,Yes,2022,0.47486694263749263
4192,32,Female,Student,26590,Limited,4292,18960,4.4,24 months,On-time,Yes,2022,0.47486694263749263
4193,42,Female,Student,60205,Limited,4293,13865,6.5,48 months,Missed,No,2020,0.48484848484848486
4194,49,Female,Employed,35162,Good,4294,10985,8.7,24 months,On-time,No,2021,0.49143532191376255
4195,56,Female,Employed,69746,Excellent,4295,11947,8.8,24 months,On-time,Yes,2021,0.49143532191376255
4196,44,Female,Employed,33105,Good,4296,18790,9.4,48 months,Missed,No,2022,0.47486694263749263
4197,46,Male,Unemployed,57499,Poor,4297,19739,4.3,36 months,On-time,Yes,2021,0.49143532191376255
4198,33,Female,Unemployed,56641,Limited,4298,29019,7.2,24 months,Missed,No,2020,0.48484848484848486
4199,55,Male,Unemployed,31628,Limited,4299,15971,4.6,36 months,On-time,Yes,2021,0.49143532191376255
4200,58,Male,Unemployed,62032,Poor,4300,8668,5.2,48 months,On-time,Yes,2021,0.49143532191376255
4201,35,Male,Employed,85029,Excellent,4301,15744,9.4,48 months,On-time,No,2021,0.49143532191376255
4202,41,Male,Student,58516,Limited,4302,27846,7.0,24 months,Missed,No,2022,0.47486694263749263
4203,40,Male,Student,21476,Limited,4303,24522,8.6,48 months,On-time,Yes,2020,0.48484848484848486
4204,40,Male,Unemployed,60800,Excellent,4304,9509,4.4,24 months,On-time,No,2022,0.47486694263749263
4205,27,Male,Student,55788,Good,4305,7500,6.5,24 months,Defaulted,Yes,2021,0.49143532191376255
4206,35,Female,Student,46240,Poor,4306,24177,8.0,24 months,Defaulted,Yes,2022,0.47486694263749263
4207,50,Male,Student,30922,Excellent,4307,25677,4.8,24 months,Missed,No,2020,0.48484848484848486
4208,61,Female,Unemployed,84198,Poor,4308,14904,6.0,24 months,Missed,No,2020,0.48484848484848486
4209,29,Male,Employed,78739,Poor,4309,26783,4.4,48 months,Missed,No,2020,0.48484848484848486
4210,51,Male,Employed,93602,Limited,4310,21683,7.9,24 months,Missed,No,2020,0.48484848484848486
4211,53,Male,Student,32089,Excellent,4311,17416,9.8,36 months,On-time,Yes,2021,0.49143532191376255
4212,28,Male,Employed,52600,Poor,4312,19833,9.0,24 months,On-time,Yes,2021,0.49143532191376255
4213,36,Female,Employed,66176,Good,4313,23290,9.8,24 months,Missed,Yes,2021,0.49143532191376255
4214,30,Female,Unemployed,28167,Poor,4314,7485,9.1,24 months,Missed,No,2021,0.49143532191376255
4215,51,Female,Unemployed,98352,Limited,4315,19003,9.1,48 months,Defaulted,No,2021,0.49143532191376255
4216,29,Male,Student,41164,Good,4316,12459,7.5,36 months,Missed,Yes,2022,0.47486694263749263
4217,41,Male,Student,51415,Good,4317,29782,7.1,36 months,Defaulted,No,2020,0.48484848484848486
4218,36,Male,Student,93653,Excellent,4318,11120,6.4,36 months,Missed,No,2021,0.49143532191376255
4219,23,Female,Unemployed,91895,Good,4319,13485,8.9,48 months,Missed,No,2020,0.48484848484848486
4220,44,Male,Employed,99900,Excellent,4320,19251,5.1,48 months,On-time,Yes,2020,0.48484848484848486
4221,40,Female,Unemployed,95829,Excellent,4321,23257,4.3,24 months,Missed,Yes,2021,0.49143532191376255
4222,56,Female,Unemployed,78650,Good,4322,27486,9.7,48 months,Defaulted,No,2021,0.49143532191376255
4223,57,Male,Employed,78981,Excellent,4323,11172,4.0,36 months,On-time,Yes,2020,0.48484848484848486
4224,20,Male,Employed,94868,Excellent,4324,27706,9.9,36 months,Defaulted,Yes,2020,0.48484848484848486
4225,44,Female,Student,20615,Good,4325,23472,8.4,48 months,Missed,Yes,2020,0.48484848484848486
4226,55,Female,Employed,65612,Limited,4326,29021,6.0,48 months,On-time,Yes,2022,0.47486694263749263
4227,36,Female,Employed,97937,Poor,4327,26695,8.2,36 months,Defaulted,Yes,2022,0.47486694263749263
4228,60,Male,Employed,61936,Excellent,4328,11487,8.9,36 months,Missed,No,2020,0.48484848484848486
4229,43,Male,Employed,49372,Excellent,4329,14964,5.5,36 months,Defaulted,Yes,2022,0.47486694263749263
4230,21,Male,Student,87875,Good,4330,16055,8.6,36 months,Missed,No,2020,0.48484848484848486
4231,59,Male,Student,81700,Poor,4331,11880,8.8,36 months,Defaulted,No,2020,0.48484848484848486
4232,34,Male,Employed,28109,Poor,4332,26105,5.5,48 months,Missed,Yes,2021,0.49143532191376255
4233,51,Male,Employed,43758,Excellent,4333,24810,4.3,48 months,Defaulted,Yes,2020,0.48484848484848486
4234,58,Female,Student,33317,Good,4334,5528,5.2,24 months,On-time,Yes,2021,0.49143532191376255
4235,25,Female,Student,89001,Limited,4335,15325,5.2,24 months,Missed,Yes,2021,0.49143532191376255
4236,20,Female,Employed,71423,Poor,4336,23308,4.4,24 months,Missed,No,2020,0.48484848484848486
4237,42,Male,Unemployed,45622,Limited,4337,27844,8.4,48 months,Defaulted,No,2022,0.47486694263749263
4238,58,Female,Student,26800,Good,4338,27360,6.3,24 months,Missed,No,2020,0.48484848484848486
4239,36,Male,Student,55539,Limited,4339,27405,9.3,24 months,On-time,Yes,2020,0.48484848484848486
4240,53,Male,Student,22600,Good,4340,22246,5.5,48 months,Defaulted,No,2022,0.47486694263749263
4241,60,Female,Employed,91054,Excellent,4341,15554,6.7,36 months,Defaulted,No,2021,0.49143532191376255
4242,48,Male,Employed,49369,Limited,4342,25704,7.8,48 months,Defaulted,Yes,2022,0.47486694263749263
4243,28,Female,Student,36689,Excellent,4343,24878,9.3,48 months,On-time,Yes,2020,0.48484848484848486
4244,32,Female,Employed,58469,Excellent,4344,20413,7.1,36 months,On-time,Yes,2020,0.48484848484848486
4245,25,Male,Employed,20958,Good,4345,27436,6.2,24 months,Missed,No,2022,0.47486694263749263
4246,25,Female,Student,80012,Limited,4346,19127,9.2,48 months,Defaulted,Yes,2022,0.47486694263749263
4247,39,Female,Employed,89074,Poor,4347,29643,5.9,48 months,On-time,No,2022,0.47486694263749263
4248,22,Female,Unemployed,80021,Limited,4348,23026,4.5,36 months,Missed,Yes,2021,0.49143532191376255
4249,36,Female,Employed,70782,Poor,4349,20693,6.7,48 months,On-time,No,2022,0.47486694263749263
4250,31,Male,Employed,95519,Excellent,4350,14212,8.7,24 months,On-time,No,2020,0.48484848484848486
4251,64,Female,Student,79315,Excellent,4351,10196,4.2,36 months,On-time,Yes,2022,0.47486694263749263
4252,20,Female,Student,44642,Good,4352,18850,7.5,48 months,Missed,No,2020,0.48484848484848486
4253,36,Female,Unemployed,99003,Poor,4353,11999,7.6,24 months,On-time,Yes,2021,0.49143532191376255
4254,22,Male,Employed,20205,Limited,4354,12322,9.6,24 months,On-time,Yes,2021,0.49143532191376255
4255,45,Female,Unemployed,32442,Good,4355,8143,5.7,48 months,On-time,Yes,2022,0.47486694263749263
4256,34,Male,Unemployed,25691,Good,4356,18812,5.7,24 months,Defaulted,No,2020,0.48484848484848486
4257,55,Female,Student,58909,Good,4357,22854,6.6,36 months,On-time,No,2021,0.49143532191376255
4258,51,Female,Employed,39504,Limited,4358,10678,6.1,24 months,Defaulted,No,2022,0.47486694263749263
4259,51,Female,Student,84270,Good,4359,6382,8.4,36 months,On-time,Yes,2021,0.49143532191376255
4260,23,Male,Unemployed,78051,Limited,4360,26780,7.9,36 months,Defaulted,No,2022,0.47486694263749263
4261,37,Male,Unemployed,58798,Good,4361,14528,8.6,36 months,On-time,No,2020,0.48484848484848486
4262,38,Male,Student,69330,Poor,4362,12114,8.9,48 months,Defaulted,Yes,2022,0.47486694263749263
4263,62,Male,Student,98919,Excellent,4363,14434,9.5,24 months,Defaulted,Yes,2020,0.48484848484848486
4264,54,Male,Student,61716,Poor,4364,6705,6.6,48 months,Defaulted,Yes,2021,0.49143532191376255
4265,59,Male,Student,94624,Poor,4365,10997,9.9,48 months,On-time,Yes,2020,0.48484848484848486
4266,33,Female,Student,66982,Good,4366,27447,5.3,36 months,Missed,Yes,2020,0.48484848484848486
4267,52,Male,Unemployed,47444,Poor,4367,12962,8.3,48 months,Defaulted,Yes,2021,0.49143532191376255
4268,33,Female,Student,44734,Poor,4368,16391,7.2,24 months,Defaulted,Yes,2020,0.48484848484848486
4269,53,Male,Employed,61745,Poor,4369,19535,8.9,48 months,Defaulted,No,2020,0.48484848484848486
4270,23,Male,Unemployed,54571,Good,4370,29480,6.9,48 months,Defaulted,Yes,2022,0.47486694263749263
4271,43,Male,Unemployed,35389,Limited,4371,23978,8.7,36 months,Defaulted,Yes,2020,0.48484848484848486
4272,48,Female,Employed,65038,Excellent,4372,17129,9.6,36 months,Missed,Yes,2022,0.47486694263749263
4273,38,Male,Employed,92795,Excellent,4373,22699,8.4,48 months,On-time,Yes,2020,0.48484848484848486
4274,25,Male,Unemployed,65168,Limited,4374,29523,8.7,36 months,Missed,Yes,2021,0.49143532191376255
4275,52,Female,Student,98082,Limited,4375,13759,4.4,48 months,On-time,No,2020,0.48484848484848486
4276,59,Female,Unemployed,87690,Poor,4376,7704,5.2,24 months,Missed,Yes,2020,0.48484848484848486
4277,38,Female,Unemployed,94302,Excellent,4377,10725,9.8,24 months,On-time,No,2020,0.48484848484848486
4278,20,Female,Employed,31230,Limited,4378,26075,8.2,36 months,Defaulted,No,2022,0.47486694263749263
4279,24,Male,Unemployed,25902,Poor,4379,5124,7.4,24 months,On-time,Yes,2021,0.49143532191376255
4280,46,Female,Student,86758,Excellent,4380,14729,6.2,24 months,On-time,Yes,2021,0.49143532191376255
4281,35,Male,Employed,47050,Good,4381,17767,4.3,48 months,Defaulted,Yes,2020,0.48484848484848486
4282,25,Male,Unemployed,94586,Good,4382,26481,6.2,36 months,Defaulted,No,2020,0.48484848484848486
4283,59,Female,Unemployed,89110,Excellent,4383,9807,7.0,24 months,On-time,Yes,2022,0.47486694263749263
4284,32,Male,Student,96693,Excellent,4384,23354,5.3,36 months,On-time,No,2021,0.49143532191376255
4285,54,Female,Unemployed,39575,Good,4385,21009,5.0,36 months,Defaulted,No,2020,0.48484848484848486
4286,38,Male,Unemployed,78940,Good,4386,24146,7.1,36 months,Missed,Yes,2020,0.48484848484848486
4287,31,Female,Unemployed,60244,Excellent,4387,26901,7.5,24 months,Defaulted,Yes,2021,0.49143532191376255
4288,35,Female,Unemployed,34962,Poor,4388,22198,5.4,36 months,On-time,No,2020,0.48484848484848486
4289,62,Female,Student,97332,Limited,4389,8101,7.5,36 months,On-time,No,2020,0.48484848484848486
4290,29,Female,Unemployed,44450,Limited,4390,6654,9.4,48 months,On-time,Yes,2021,0.49143532191376255
4291,44,Female,Unemployed,73494,Excellent,4391,21515,6.8,48 months,Defaulted,Yes,2022,0.47486694263749263
4292,39,Female,Unemployed,65037,Limited,4392,29806,9.1,48 months,Defaulted,No,2020,0.48484848484848486
4293,50,Male,Employed,50041,Good,4393,5394,9.6,48 months,Missed,No,2020,0.48484848484848486
4294,23,Male,Student,30715,Good,4394,12319,4.6,36 months,On-time,Yes,2021,0.49143532191376255
4295,63,Male,Employed,41803,Limited,4395,8573,4.6,48 months,On-time,No,2021,0.49143532191376255
4296,42,Female,Employed,88906,Excellent,4396,14173,6.9,48 months,Defaulted,Yes,2022,0.47486694263749263
4297,21,Male,Student,81726,Good,4397,12106,7.5,24 months,On-time,Yes,2022,0.47486694263749263
4298,41,Female,Employed,21908,Poor,4398,27009,6.6,48 months,Missed,Yes,2020,0.48484848484848486
4299,56,Male,Employed,57075,Poor,4399,16147,6.0,48 months,Defaulted,No,2022,0.47486694263749263
4300,27,Male,Employed,84587,Good,4400,26012,7.8,24 months,On-time,No,2022,0.47486694263749263
4301,26,Female,Student,73648,Good,4401,10060,4.0,36 months,Defaulted,No,2022,0.47486694263749263
4302,33,Male,Unemployed,41134,Limited,4402,21326,9.8,36 months,Defaulted,Yes,2020,0.48484848484848486
4303,22,Male,Student,76143,Excellent,4403,29131,5.4,24 months,Missed,Yes,2022,0.47486694263749263
4304,35,Male,Student,89123,Limited,4404,27653,9.5,24 months,Defaulted,Yes,2022,0.47486694263749263
4305,38,Female,Student,65153,Excellent,4405,17842,4.7,36 months,On-time,No,2022,0.47486694263749263
4306,37,Male,Employed,22413,Poor,4406,15933,5.4,48 months,Missed,Yes,2021,0.49143532191376255
4307,35,Female,Unemployed,42555,Poor,4407,11632,5.4,24 months,Defaulted,Yes,2022,0.47486694263749263
4308,27,Male,Student,30952,Excellent,4408,11755,10.0,24 months,On-time,Yes,2022,0.47486694263749263
4309,52,Male,Student,88993,Limited,4409,16130,4.0,24 months,Defaulted,No,2021,0.49143532191376255
4310,31,Male,Unemployed,94000,Good,4410,27973,7.8,36 months,Defaulted,No,2021,0.49143532191376255
4311,30,Male,Unemployed,86686,Excellent,4411,10589,9.2,36 months,Missed,No,2020,0.48484848484848486
4312,24,Female,Unemployed,52264,Limited,4412,16612,8.0,36 months,Missed,No,2020,0.48484848484848486
4313,46,Male,Employed,67553,Poor,4413,19843,6.2,36 months,Missed,No,2021,0.49143532191376255
4314,31,Female,Unemployed,74359,Good,4414,23888,9.7,36 months,Missed,No,2020,0.48484848484848486
4315,36,Female,Employed,29808,Poor,4415,24417,9.4,48 months,On-time,No,2022,0.47486694263749263
4316,25,Male,Student,72330,Excellent,4416,17015,6.6,48 months,Defaulted,Yes,2020,0.48484848484848486
4317,52,Male,Employed,58345,Poor,4417,17672,7.4,36 months,Missed,Yes,2022,0.47486694263749263
4318,24,Female,Unemployed,89617,Poor,4418,7976,9.8,36 months,On-time,Yes,2022,0.47486694263749263
4319,47,Female,Employed,59222,Excellent,4419,22855,9.9,36 months,Missed,Yes,2022,0.47486694263749263
4320,33,Male,Unemployed,77755,Good,4420,16891,6.7,24 months,Defaulted,No,2021,0.49143532191376255
4321,24,Male,Employed,28933,Excellent,4421,11595,9.1,24 months,Missed,No,2020,0.48484848484848486
4322,52,Male,Student,88207,Limited,4422,22526,5.8,36 months,Defaulted,Yes,2020,0.48484848484848486
4323,60,Male,Employed,63739,Excellent,4423,18404,6.2,36 months,Defaulted,Yes,2021,0.49143532191376255
4324,38,Male,Student,67738,Excellent,4424,23952,5.0,24 months,On-time,No,2021,0.49143532191376255
4325,41,Female,Unemployed,41883,Good,4425,22992,5.3,24 months,Missed,No,2020,0.48484848484848486
4326,24,Male,Student,63401,Limited,4426,17825,7.9,24 months,Missed,No,2021,0.49143532191376255
4327,21,Male,Unemployed,35380,Poor,4427,26936,7.1,24 months,Defaulted,Yes,2021,0.49143532191376255
4328,49,Female,Unemployed,38212,Poor,4428,23281,5.4,24 months,Missed,No,2022,0.47486694263749263
4329,58,Male,Student,48174,Poor,4429,7192,6.4,36 months,Defaulted,Yes,2022,0.47486694263749263
4330,23,Male,Student,26861,Poor,4430,17264,6.2,36 months,On-time,No,2022,0.47486694263749263
4331,52,Female,Employed,26094,Good,4431,6091,9.9,24 months,Missed,No,2021,0.49143532191376255
4332,32,Male,Employed,71319,Limited,4432,22083,9.1,36 months,Defaulted,Yes,2021,0.49143532191376255
4333,39,Female,Student,66728,Good,4433,25476,6.3,24 months,Missed,No,2022,0.47486694263749263
4334,26,Male,Student,44363,Excellent,4434,15093,9.5,24 months,Missed,Yes,2022,0.47486694263749263
4335,34,Male,Student,59300,Limited,4435,7178,6.1,24 months,On-time,No,2020,0.48484848484848486
4336,42,Male,Student,74808,Limited,4436,22116,8.0,36 months,Defaulted,No,2022,0.47486694263749263
4337,33,Female,Unemployed,25943,Poor,4437,18592,9.8,36 months,On-time,Yes,2022,0.47486694263749263
4338,42,Female,Student,62616,Poor,4438,13704,6.3,36 months,On-time,No,2020,0.48484848484848486
4339,38,Female,Student,94329,Poor,4439,7687,8.1,36 months,On-time,No,2020,0.48484848484848486
4340,48,Female,Student,45287,Poor,4440,8756,5.8,48 months,Defaulted,No,2020,0.48484848484848486
4341,39,Male,Student,53971,Excellent,4441,11061,5.6,24 months,Defaulted,No,2020,0.48484848484848486
4342,48,Female,Unemployed,76152,Poor,4442,13623,7.4,24 months,Missed,No,2021,0.49143532191376255
4343,43,Female,Employed,62351,Good,4443,27918,9.9,36 months,Defaulted,No,2020,0.48484848484848486
4344,37,Female,Employed,80040,Limited,4444,26769,6.7,36 months,On-time,No,2020,0.48484848484848486
4345,29,Male,Employed,80616,Excellent,4445,9494,9.6,48 months,Defaulted,No,2021,0.49143532191376255
4346,60,Male,Employed,43897,Excellent,4446,6279,9.5,24 months,Missed,No,2020,0.48484848484848486
4347,27,Female,Employed,43010,Limited,4447,11538,5.5,24 months,On-time,Yes,2020,0.48484848484848486
4348,45,Female,Unemployed,60154,Limited,4448,7221,6.4,36 months,Missed,No,2020,0.48484848484848486
4349,48,Male,Employed,40114,Limited,4449,10164,7.9,36 months,Defaulted,No,2021,0.49143532191376255
4350,29,Female,Unemployed,39050,Excellent,4450,5854,7.1,48 months,Missed,No,2022,0.47486694263749263
4351,36,Female,Unemployed,41125,Good,4451,8212,4.6,24 months,Missed,Yes,2020,0.48484848484848486
4352,21,Female,Employed,70396,Good,4452,23970,10.0,48 months,Defaulted,Yes,2020,0.48484848484848486
4353,25,Female,Employed,64846,Limited,4453,26224,8.5,24 months,Missed,Yes,2020,0.48484848484848486
4354,24,Male,Employed,40396,Excellent,4454,24152,6.6,36 months,Defaulted,Yes,2020,0.48484848484848486
4355,47,Male,Student,58973,Poor,4455,19385,7.7,48 months,On-time,Yes,2021,0.49143532191376255
4356,60,Male,Unemployed,43574,Excellent,4456,28612,4.5,36 months,Missed,Yes,2022,0.47486694263749263
4357,24,Female,Employed,33869,Limited,4457,17530,7.0,24 months,On-time,No,2020,0.48484848484848486
4358,37,Female,Student,86194,Excellent,4458,8340,9.6,24 months,Defaulted,Yes,2020,0.48484848484848486
4359,45,Male,Unemployed,82167,Excellent,4459,26643,9.4,48 months,Defaulted,No,2021,0.49143532191376255
4360,39,Male,Student,76147,Excellent,4460,28124,6.0,36 months,Missed,No,2022,0.47486694263749263
4361,60,Male,Student,32122,Poor,4461,14811,7.2,24 months,Missed,No,2022,0.47486694263749263
4362,46,Female,Employed,63827,Limited,4462,5275,8.2,24 months,Defaulted,Yes,2022,0.47486694263749263
4363,31,Male,Unemployed,33335,Limited,4463,28582,6.0,48 months,Defaulted,No,2020,0.48484848484848486
4364,26,Female,Student,83576,Limited,4464,17295,4.4,48 months,On-time,No,2020,0.48484848484848486
4365,22,Female,Unemployed,41677,Good,4465,25247,7.0,36 months,On-time,Yes,2020,0.48484848484848486
4366,29,Male,Employed,48223,Good,4466,5714,7.6,48 months,Missed,Yes,2021,0.49143532191376255
4367,53,Male,Unemployed,49814,Limited,4467,11054,4.0,24 months,Missed,No,2021,0.49143532191376255
4368,44,Female,Student,63185,Excellent,4468,5809,4.6,36 months,Missed,Yes,2021,0.49143532191376255
4369,54,Male,Student,96794,Excellent,4469,25110,5.2,36 months,Missed,Yes,2020,0.48484848484848486
4370,35,Male,Unemployed,95675,Limited,4470,18215,6.1,36 months,Missed,No,2020,0.48484848484848486
4371,21,Female,Student,62325,Poor,4471,25362,7.2,24 months,Missed,No,2020,0.48484848484848486
4372,43,Female,Student,60503,Poor,4472,14053,5.8,48 months,Missed,No,2022,0.47486694263749263
4373,29,Female,Student,39514,Excellent,4473,5036,5.7,36 months,Missed,No,2021,0.49143532191376255
4374,57,Female,Employed,76196,Excellent,4474,29498,9.2,24 months,On-time,No,2021,0.49143532191376255
4375,41,Female,Employed,40917,Good,4475,15273,4.9,48 months,Defaulted,No,2022,0.47486694263749263
4376,45,Male,Student,74699,Poor,4476,24692,7.0,36 months,Defaulted,No,2022,0.47486694263749263
4377,62,Female,Unemployed,70119,Excellent,4477,17499,9.7,48 months,Missed,No,2022,0.47486694263749263
4378,58,Female,Employed,45061,Excellent,4478,16403,7.8,48 months,Defaulted,Yes,2020,0.48484848484848486
4379,46,Female,Unemployed,29947,Limited,4479,20037,8.3,48 months,Missed,Yes,2022,0.47486694263749263
4380,48,Male,Student,52632,Good,4480,24039,6.6,24 months,On-time,Yes,2020,0.48484848484848486
4381,57,Female,Student,39352,Poor,4481,19017,4.1,36 months,Missed,Yes,2020,0.48484848484848486
